Chain,Depth,Type,Name
9,0,DNS,hk.tokens.yahoo.com
9,0,DNS,hk.rd.auctions.yahoo.com
9,0,DNS,hk.master.auctions.yahoo.com
9,0,DNS,hk.f2.master.auctions.yahoo.com
9,0,DNS,hk.f1.master.auctions.yahoo.com
9,0,DNS,hk.imgup.auctions.yahoo.com
9,0,DNS,hk.affiliates.auctions.yahoo.com
9,0,DNS,verification.hk.yahoo.com
9,0,DNS,gw.sms.hk.yahoo.com
9,0,DNS,hk.outlet.yahoo.com
9,0,DNS,hk.supermart.yahoo.com
9,0,DNS,hk.supermarket.yahoo.com
9,0,DNS,hk.store.yahoo.com
9,0,DNS,hk.deals.yahoo.com
9,0,DNS,hk.m.deals.yahoo.com
9,0,DNS,hk.deals.yahooapi.com
9,0,DNS,hk.admin.deals.yahoo.com
9,0,DNS,hk.api.deals.yahoo.com
9,0,DNS,*.shop.yahoo.com
9,0,DNS,hk.shop.yahoo.com
9,0,DNS,shop.yahoo.com.hk
9,0,DNS,*.hk.deals.yahoo.com
10,0,DNS,*.eurosport.yahoo.com
10,0,DNS,*.entertainment.yahoo.com
10,0,DNS,*.fantasysports.yahoo.com
10,0,DNS,*.fantasysports.yahooapis.com
10,0,DNS,*.feeds.yahoo.com
10,0,DNS,*.finance.yahoo.com
10,0,DNS,*.m.yahoo.com
10,0,DNS,*.media.yahoo.com
10,0,DNS,*.mobile.yahoo.com
10,0,DNS,*.protrade.com
10,0,DNS,*.query.yahoo.com
10,0,DNS,*.sports.yahoo.com
10,0,DNS,*.virtualstudio.yahoo.com
10,0,DNS,api-yts.cricket.yahoo.com
10,0,DNS,api.cricket.yahoo.com
10,0,DNS,api.global.sports.yahoo.com
10,0,DNS,apple-finance.query.yahoo.com
10,0,DNS,cricket.yahoo.com
10,0,DNS,esportes.yahoo.com
10,0,DNS,eurosport.yahoo.com
10,0,DNS,ottr.video.yahoo.com
10,0,DNS,real.acache.us.global.sports.yahoo.com
10,0,DNS,rivals.yahoo.com
10,0,DNS,samsung-mobile.query.yahooapis.com
10,0,DNS,sports.yahoo.com
10,0,DNS,*.engadget.com
10,0,DNS,contentindexing--partner-publishing.global.vespa.yahooapis.com
11,0,DNS,checkout.yahoo.com
11,0,DNS,mysubscriptions.yahoo.com
11,0,DNS,checkout.finance.yahoo.com
11,0,DNS,mysubscriptions.finance.yahoo.com
11,0,DNS,mysubscriptions.isp.netscape.com
11,0,DNS,checkout.mail.yahoo.com
11,0,DNS,mysubscriptions.mail.yahoo.com
11,0,DNS,myaccount.isp.netscape.com
11,0,DNS,checkout.huffpost.com
11,0,DNS,mysubscriptions.huffpost.com
11,0,DNS,plans.yahoo.com
11,0,DNS,mysubscriptions.aol.com
12,0,DNS,streamer.finance.yahoo.com
12,0,DNS,streamer-us-east-1.finance-aws-prod.aws.oath.cloud
12,0,DNS,streamer-us-west-2.finance-aws-prod.aws.oath.cloud
13,0,DNS,*.media.yahoo.com
13,0,DNS,*.data.yahoo.com
13,0,DNS,*.fantasysports.yahoo.com
13,0,DNS,*.finance.yahoo.com
13,0,DNS,*.flurry.com
13,0,DNS,*.fp.yahoo.com
13,0,DNS,*.geo.yahoo.com
13,0,DNS,*.io.yahoo.net
13,0,DNS,maw.ouroath.com
13,0,DNS,*.maw.ouroath.com
13,0,DNS,*.media.yql.yahoo.com
13,0,DNS,*.mobile.yahoo.com
13,0,DNS,*.paas.ec.yahoo.com
13,0,DNS,*.protrade.com
13,0,DNS,*.publishing.oath.com
13,0,DNS,*.query.yahoo.com
13,0,DNS,*.query.yahooapis.com
13,0,DNS,*.search.yahoo.com
13,0,DNS,*.sports.yahoo.com
13,0,DNS,*.video.yahoo.com
13,0,DNS,*.yahoo.com
13,0,DNS,*.yql.yahoo.com
13,0,DNS,*.yql.yahooapis.com
13,0,DNS,*.canary1-bf1.media.yahoo.com
13,0,DNS,*.canary1-gq1.media.yahoo.com
13,0,DNS,*.canary1-ir2.media.yahoo.com
13,0,DNS,*.canary1-ne1.media.yahoo.com
13,0,DNS,*.canary1-sg3.media.yahoo.com
13,0,DNS,*.canary1-tp2.media.yahoo.com
13,0,DNS,*.canary1-tw1.media.yahoo.com
13,0,DNS,*.prod1-bf1.media.yahoo.com
13,0,DNS,*.prod1-gq1.media.yahoo.com
13,0,DNS,*.prod1-ir2.media.yahoo.com
13,0,DNS,*.prod1-ne1.media.yahoo.com
13,0,DNS,*.prod1-sg3.media.yahoo.com
13,0,DNS,*.prod1-tp2.media.yahoo.com
13,0,DNS,*.prod1-tw1.media.yahoo.com
13,0,DNS,*.alpha1-bf1.media.yahoo.com
13,0,DNS,*.beta1-bf1.media.yahoo.com
13,0,DNS,*.stage1-bf1.media.yahoo.com
13,0,DNS,actservices.oath.com
13,0,DNS,adspecs.oath.com
13,0,DNS,*.adspecs.oath.com
13,0,DNS,*.adspecs.yahoo.com
